nombre,tipo,puntuacion,barrio,lat,long
Museo Cerralbo,Ocio,4.5,Barrio no encontrado,40.5913942,-4.1458076
Puerta del Sol,Ocio,4.0,Sol,40.4168582,-3.704298645445678
Paseo del Prado,Ocio,4.5,Cortes,40.4147816,-3.6943046
Museo Naval,Ocio,4.5,Cortes,40.41752575,-3.692380646477055
La Latina,Ocio,4.5,Palacio,40.4112911,-3.7083094
Plaza de Toros de Las Ventas,Ocio,4.0,Goya,40.428359,-3.6682744
Catedral de Sta María la Real de la Almudena,Ocio,4.0,Barrio no encontrado,40.0286178,-3.6079433
Plaza de Santa Ana,Ocio,4.5,Embajadores,40.41480405,-3.700791305837731
Puerta de Alcalá,Ocio,4.5,Jerónimos,40.4203456,-3.6888705
Mementorium,Ocio,5.0,Acacias,40.4048383,-3.702243
Parque Madrid Río,Ocio,4.5,San Isidro,40.405812,-3.724589
CaixaForum,Ocio,4.5,Embajadores,40.41113955,-3.69356789450414
Museo Lázaro Galdiano,Ocio,4.5,El Viso,40.4526451,-3.6808674
Plaza de Oriente,Ocio,4.5,Palacio,40.4204171,-3.7128532
Casa Museo Lope de Vega,Ocio,4.5,Barrio no encontrado,40.3284236,-3.860283184863416
Ermita De San António De La Florida,Ocio,4.5,Casa de Campo,40.425688,-3.7253216
Malasaña,Ocio,4.5,Barrio no encontrado,40.3217556,-3.7119874
Fuente de Cibeles,Ocio,4.5,Cortes,40.4193299,-3.6930907
Barrio de Las Letras,Ocio,4.5,Cortes,40.4151484,-3.6944117
Zoo Aquarium de Madrid,Ocio,4.0,Casa de Campo,40.4256828,-3.7524319
Museo del Romanticismo,Ocio,4.5,Justicia,40.4259018,-3.6987822802496586
El Rastro,Ocio,4.0,Embajadores,40.4109829,-3.70735
Edificio Metrópolis,Ocio,4.5,Cortes,40.4182074,-3.696513838467072
Teatro Lope de Vega,Ocio,4.0,Barrio no encontrado,40.47083205,-3.871344282431271
Jardines de Sabatini,Ocio,4.0,Barrio no encontrado,40.0286178,-3.6079433
Museo de la Real Academia de Bellas Artes de San Fernando,Ocio,4.5,Sol,40.4176524,-3.7006145
Monasterio de las Descalzas Reales,Ocio,4.0,Sol,40.4182761,-3.7064915
Parque del Oeste,Ocio,4.5,Argüelles,40.4340388,-3.7216644
Estádio Cívitas Metropolitano,Ocio,4.5,Canillejas,40.4384092,-3.6033024
Casa de Campo,Ocio,4.0,Casa de Campo,40.4184928,-3.7350249
Fundación Mapfre Recoletos,Ocio,4.5,Justicia,40.42304,-3.6919524
San Jerónimo el Real,Ocio,4.0,Jerónimos,40.41450495,-3.690951065563725
Teatro Real,Ocio,4.0,Palacio,40.41815215,-3.709463045445115
Teleférico de Madrid,Ocio,3.5,Casa de Campo,40.426924,-3.7197935
Mercado de La Paz,Ocio,4.5,Recoletos,40.42718735,-3.685774191573856
Teatro Lara,Ocio,4.0,Universidad,40.4221297,-3.7043663
Plaza de la Villa,Ocio,4.0,Palacio,40.415209,-3.710400431485093
Mercado de Antón Martín,Ocio,4.5,Barrio no encontrado,40.625960500000005,-3.907992505073041
Primark,Ocio,4.0,Barrio no encontrado,40.4716049,-3.8716913
Biblioteca Nacional de España,Ocio,4.5,Justicia,40.423998,-3.6907533
Casa de la Panaderia,Ocio,4.5,Palacio,40.4158894,-3.7073989350420167
Teatro Español,Ocio,4.5,Barrio no encontrado,40.5915504,-4.1501035
Palacio Real de El Pardo,Ocio,4.0,El Pardo,40.5203469,-3.7767494
Paseo de la Castellana,Ocio,4.0,Almagro,40.4304236,-3.6890223
Parque Lineal Del Manzanares,Ocio,4.5,San Fermín,40.3714504,-3.682896658547712
La Caja Lista,Ocio,5.0,Prosperidad,40.4438754,-3.6693273
Cerro del Tío Pío,Ocio,4.5,Portazgo,40.3943987,-3.6439587
Teatro Rialto,Ocio,4.0,Barrio no encontrado,40.470457,-3.8714145432576768
Calle de Alcalá,Ocio,4.5,Simancas,40.4418595,-3.6232585
Banco de España,Ocio,4.0,Cortes,40.419174,-3.6947303
Teatro Calderón,Ocio,4.0,Palos de Moguer,40.4065721,-3.697498
Teatro de la Zarzuela,Ocio,4.5,Cortes,40.4172586,-3.6971936762224806
Museo de America,Ocio,4.0,Casa de Campo,40.43828685,-3.721583300844946
Palacio de los Deportes,Ocio,4.0,Barrio no encontrado,40.54083275,-3.632414031642512
El Oso y el Madroño,Ocio,4.0,Sol,40.4168689,-3.7024496
Museo del Ferrocarril de Madrid,Ocio,4.0,Delicias,40.3993218,-3.6921489
Corral De La Moreria,Ocio,4.5,Palacio,40.4127674,-3.7141526
Cripta de la Almudena,Ocio,4.5,Barrio no encontrado,40.481277,-3.3687056
Teatro Coliseum,Ocio,4.0,Palacio,40.4232626,-3.7103414
Mercado San Fernando,Ocio,4.0,Acacias,40.4048383,-3.702243
Museo Casa de la Moneda,Ocio,4.5,Niño Jesús,40.4133646,-3.6707516
Iglesia de San Manuel y San Benito,Ocio,4.5,Jerónimos,40.4206967,-3.6851451
La Orden Escape Room,Ocio,5.0,Chopera,40.39541319999999,-3.697482931064607
Puerta de Toledo,Ocio,4.0,Imperial,40.4070507,-3.7110664
Plaza Colón,Ocio,4.0,Barrio no encontrado,40.2971948,-3.4323455
Campo del Moro,Ocio,4.0,Puerta del Angel,40.4109076,-3.7213964
Fox In A Box Madrid,Ocio,5.0,Cortes,40.4201396,-3.6975567
Iglesia de Santa Bárbara (Salesas Reales),Ocio,4.5,Barrio no encontrado,40.4077497,-3.8839429
Plaza del Callao,Ocio,4.0,Sol,40.4200671,-3.7057727
Calle Mayor,Ocio,4.0,Palacio,40.4157647,-3.7094753
Basílica de San Miguel,Ocio,4.5,Barrio no encontrado,40.3585754,-3.7819123
Cuatro Torres Business Area,Ocio,4.5,La Paz,40.4776679,-3.68853743341884
Iglesia de San Ginés,Ocio,4.0,Sol,40.417005200000006,-3.707008817647551
Centro de Exposiciones Arte Canal,Ocio,4.0,Castillejos,40.4619897,-3.6896673
Madrid Terror,Ocio,5.0,Acacias,40.4038033,-3.7064862
Essential Flamenco,Ocio,5.0,Embajadores,40.4148442,-3.7027669
Monumento a Felipe IV,Ocio,4.0,Palacio,40.41833185,-3.712196548541667
Teatros Luchana,Ocio,4.0,Trafalgar,40.4318686,-3.6982529
Palacio de Gaviria,Ocio,4.5,Sol,40.4169317,-3.706164365855922
Iglesia de San Isidro,Ocio,4.0,Palacio,40.4129657,-3.706994325237793
Iglesia castrense de Madrid,Ocio,4.0,Palacio,40.4146506,-3.712181705007944
Puerta de Europa - Torres KIO,Ocio,4.0,Castillejos,40.4661924,-3.6888341
Edificio Telefónica,Ocio,4.0,Barrio no encontrado,40.4718419,-3.8717434
Cooking Point,Ocio,5.0,Embajadores,40.412403,-3.6974863321460782
El Rey León,Ocio,4.5,Barrio no encontrado,40.47083205,-3.871344282431271
Cubick Escape Room,Ocio,5.0,Atocha,40.4042028,-3.6834109247665854
Plaza de la Independencia,Ocio,4.0,Barrio no encontrado,40.26208295,-4.46628049294435
Real Casa de Correos,Ocio,4.0,Barrio no encontrado,41.10542955,-3.594028171070011
Juego Enigma,Ocio,5.0,Barrio no encontrado,40.6738012,-3.7765264
Puente de Segovia,Ocio,4.5,Puerta del Angel,40.413965950000005,-3.722856554592399
Monumento a Cristóbal Colón,Ocio,4.0,Justicia,40.4252013,-3.6904696
Felipe III Statue,Ocio,4.0,Palacio,40.4154017,-3.7073906
Plaza de Isabel II,Ocio,4.0,Palacio,40.41815215,-3.709463045445115
Madrid Metro,Ocio,4.5,Casa de Campo,40.4215987,-3.719032
Incognito Escape Game,Ocio,5.0,Imperial,40.4134222,-3.7205541
El Hachazo,Ocio,5.0,Pacífico,40.4054907,-3.6786022
Calle 365 Callejón Secreto,Ocio,5.0,Cortes,40.4151516,-3.6995745
Enigma Expres,Ocio,5.0,Cuatro Caminos,40.4488174,-3.7020378
Fariolen,Ocio,4.5,Recoletos,40.4277645,-3.6850848
Torres Bermejas,Ocio,4.5,Sol,40.4197612,-3.7042344
Windobona Indoor Skydiving,Ocio,4.5,Buenavista,40.363303,-3.7402071
Bite The Fly Escape Room,Ocio,5.0,Casco Histórico de Vallecas,40.3799082,-3.6326013
La Quimera Tablao Flamenco,Ocio,4.5,Palacio,40.4145408,-3.7079542
Kinnaree Thai Masaje,Ocio,5.0,Justicia,40.4255162,-3.694873959069703
Locktopus Escape Game,Ocio,5.0,Palos de Moguer,40.404129,-3.6958925
Coco Room Madrid Room Escape,Ocio,5.0,Acacias,40.40261495,-3.70398861633452
Teatro Flamenco Madrid,Ocio,4.5,Universidad,40.4232134,-3.7045532
BrainBreak,Ocio,5.0,Embajadores,40.4107717,-3.7057225
Exit Salida Atrapado En El Museo,Ocio,4.5,Barrio no encontrado,40.9519993,-3.5241521
Zero Latency,Ocio,4.5,Barrio no encontrado,40.4260839,-3.5235321146457266
Enbabia Bar,Ocio,5.0,Cortes,40.4154975,-3.7012292
MThai,Ocio,4.5,Palacio,40.4107488,-3.7130365
Tablao Flamenco Las Tablas,Ocio,4.5,Palacio,40.4219053,-3.713606
Sunset 80s,Ocio,5.0,Barrio no encontrado,40.6573513,-3.7650906
Yaebi,Ocio,5.0,Barrio no encontrado,40.4410662,-3.7984336
Dark Street Escape Room,Ocio,5.0,Palacio,40.4172676,-3.7104333
Taberna flamenca El Cortijo,Ocio,4.5,Palomeras Bajas,40.3932312,-3.6579837
MINA MADRID Escape Room,Ocio,5.0,Quintana,40.4371165,-3.6439051
Five Mon-keys Escape Game,Ocio,5.0,Sol,40.4157671,-3.7061973
Turrones Vicens,Ocio,4.5,Palacio,40.4159717,-3.7083349
Planet Club,Ocio,4.5,Embajadores,40.4140691,-3.7001312
Café Berlín,Ocio,4.0,Barrio no encontrado,40.2308813,-3.109092
The X-Door Madrid Gran Vía,Ocio,4.5,Sol,40.4197995,-3.6993966
Wellness Boutique Experience,Ocio,5.0,Barrio no encontrado,40.3260833,-3.7667782
1862 Dry Bar,Ocio,4.5,Barrio no encontrado,40.5678635,-4.261314
Madrid & Darracott,Ocio,5.0,Embajadores,40.4132266,-3.7065124
Tofuro Experiencias,Ocio,5.0,Barrio no encontrado,40.3201011,-3.6427863
Monkey Donkey,Ocio,5.0,Gaztambide,40.4393392,-3.7116901
The Darkest Room,Ocio,5.0,Cuatro Caminos,40.4498069,-3.70112
La Taberna de Mister Pinkleton,Ocio,4.5,Palacio,40.4145408,-3.7079542
Action Live,Ocio,5.0,Barrio no encontrado,40.6194813,-4.0400213
Bam Karaoke Box Recoletos,Ocio,4.5,Recoletos,40.421281,-3.6887568
AlcatraXcape,Ocio,5.0,Argüelles,40.430851,-3.7191744
La Venencia,Ocio,4.5,Cortes,40.4157993,-3.6995741
Bad Company 1920,Ocio,5.0,Sol,40.4210909,-3.7056089
La Cronosfera Agencia del Tiempo,Ocio,5.0,Barrio no encontrado,40.7041405,-4.1295269
El Secreto de Madrid. ESCAPE EXTERIOR,Ocio,4.5,Argüelles,40.422298233333336,-3.7140252
Real Fábrica,Ocio,5.0,Cortes,40.414889,-3.6945481
Esfinge Escape Room,Ocio,5.0,Prosperidad,40.4438754,-3.6693273
Cafe Ziryab,Ocio,4.5,Acacias,40.4021676,-3.7050944
La Trocha,Ocio,5.0,Barrio no encontrado,41.0610748,-3.5456222
Gourmet Traditional Paella&Sangria Cooking Class,Ocio,5.0,Justicia,40.4249623,-3.6987093
A Punto Escuela De Cocina,Ocio,4.5,Universidad,40.4238492,-3.7011027
Antigua Casa Talavera,Ocio,5.0,Barrio no encontrado,40.6184884,-3.4002397
Del Diego Cocktail Bar,Ocio,4.5,Sol,40.4200269,-3.699222
Sidrería El Tigre - Tapas Caseras,Ocio,4.0,Sol,40.4203176,-3.6985479
Road Out Escape Room,Ocio,5.0,San Pascual,40.440975,-3.6539816
Beer Pong Madrid,Ocio,5.0,Embajadores,40.4074694,-3.6977562
Centro De Estética Germaine Goya,Ocio,5.0,Lista,40.4327997,-3.6734275
La Santoria,Ocio,4.5,Barrio no encontrado,40.4298221,-3.5267301
Tablao Flamenco 1911,Ocio,4.5,Embajadores,40.4150422,-3.7016558
La Coquette,Ocio,4.5,Palacio,40.4176751,-3.7076269
Civitatis,Ocio,5.0,Sol,40.4165218,-3.7069612
Zig Zag Escape Room,Ocio,5.0,Barrio no encontrado,40.3580612,-3.8923801
El Brabantino,Ocio,5.0,Embajadores,40.4088704,-3.7060054
Tablao De La Villa,Ocio,5.0,Palacio,40.4207332,-3.7103814
Sala Temple Flamenco,Ocio,5.0,Palacio,40.4204627,-3.7177624
Santamaría La Coctelería de al lado,Ocio,5.0,Sol,40.421321,-3.7035291
Mercado de Motores,Ocio,4.5,Delicias,40.3993218,-3.6921489
Virtual Arena,Ocio,4.5,Delicias,40.3968717,-3.6916988
Scavenger Escape Madrid,Ocio,4.5,Universidad,40.426261,-3.7025964
Escape Khaos,Ocio,5.0,Arapiles,40.431361,-3.7043394
Vinícola Mentridana,Ocio,4.5,Embajadores,40.4106999,-3.6978462
Casa Hernanz Alpargatería,Ocio,4.5,Barrio no encontrado,40.3567087,-3.884885260226951
Experiencia Escape Room,Ocio,4.5,Vista Alegre,40.3868913,-3.7371234
Gourmet Madrid Tours,Ocio,5.0,Jerónimos,40.4162707,-3.6778512
Art Thai Massage,Ocio,5.0,Universidad,40.429627,-3.7050514
Madrid al Cubo,Ocio,5.0,Embajadores,40.4148093,-3.7026848
Nuevo Teatro Alcalá,Ocio,4.0,Jerónimos,40.4207361,-3.6848303
Escuela de Arroces y Paellas Madrid,Ocio,5.0,Barrio no encontrado,40.62614415,-4.020733200000002
Fundación Juan March,Ocio,4.5,Castellana,40.4312084,-3.6812224
Escuela Cocinea,Ocio,5.0,Barrio no encontrado,40.62614415,-4.020733200000002
Lovo Bar,Ocio,4.5,Embajadores,40.4142217,-3.6995308
Café de Chinitas,Ocio,4.0,Palacio,40.4207332,-3.7103814
Cerveceria Uceda,Ocio,4.5,Arcos,40.4187249,-3.618146
The Safekey Escape Room,Ocio,5.0,Casco Histórico de Vallecas,40.3620088,-3.5933926
Urban Chic Estetic,Ocio,4.5,Canillas,40.4649044,-3.6415134
Johnnie Walker Flagship,Ocio,5.0,Recoletos,40.4210936,-3.6880723
La Tienda de la Cerveza,Ocio,4.5,Embajadores,40.4105514,-3.7080953
Phobia Escape Room,Ocio,4.5,Prosperidad,40.4423953,-3.6724417
Alexcaperoom,Ocio,5.0,Quintana,40.4379113,-3.6453627
La Estación Escape Room,Ocio,5.0,Quintana,40.4383689,-3.641112906099676
Desperate Literature,Ocio,5.0,Barrio no encontrado,40.4359758,-3.8172902
Escape The Loggia,Ocio,4.5,Imperial,40.4120405,-3.7205356
Kamiraku,Ocio,4.5,Barrio no encontrado,40.5202676,-4.2468198
OléOlá,Ocio,5.0,Sol,40.4171669,-3.7065415
Escape The City,Ocio,4.5,Embajadores,40.4115325,-3.7067618
Rent & Roll,Ocio,5.0,Jerónimos,40.4150243,-3.689781
We Madrid,Ocio,5.0,Sol,40.4202414,-3.6992951
Madrid Segway,Ocio,5.0,Palacio,40.421548,-3.7056552
Unreal,Ocio,5.0,Quintana,40.4371165,-3.6439051
Bravo Bike,Ocio,5.0,Casa de Campo,40.4249171,-3.7150439
Julià Travel Madrid,Ocio,4.0,Palacio,40.4166477,-3.7119904
Sesame,Ocio,4.5,Sol,40.4202273,-3.7015206
Komnata Quest,Ocio,4.0,Barrio no encontrado,40.3244001,-3.7660002
Lever Escape Room,Ocio,4.0,Universidad,40.4289882,-3.7029696
Intuition Escape Room Madrid,Ocio,5.0,Ventas,40.4256928,-3.6543809
IMTBIKE,Ocio,5.0,Barrio no encontrado,40.3907871,-3.8409214
Italiano A Madrid,Ocio,5.0,Barrio no encontrado,38.5375118,-0.1272745
Segway Madrid,Ocio,5.0,Jerónimos,40.4213294,-3.679633
Vintage Spain,Ocio,5.0,Universidad,40.4257752,-3.7045532
Madsegs,Ocio,5.0,Cármenes,40.4092148,-3.7210487
VIAJES GRAN VÍA,Ocio,5.0,Palacio,40.4216791,-3.7085243
The Best Of Madrid,Ocio,5.0,Barrio no encontrado,38.5376763,-0.1175959
Express Toledo,Ocio,4.5,Palacio,40.4108664,-3.7085915
Yeah Spain,Ocio,5.0,Embajadores,40.4108066,-3.7069197
IKONO,Ocio,4.0,Embajadores,40.4089421,-3.6933891
Real Fábrica de Tapices,Ocio,4.5,Pacífico,40.405767350000005,-3.68239719069535
Carpetania Madrid,Ocio,5.0,Barrio no encontrado,40.28820065,-3.698070589436626
TUK TUK MADRID,Ocio,5.0,Justicia,40.422448,-3.695577
Colonial Norte,Ocio,2.5,Casa de Campo,40.4225834,-3.7210854
Puente del Rey,Ocio,3.5,Casa de Campo,40.4188535,-3.721967100569219
Torrespaña,Ocio,3.0,Estrella,40.42051635,-3.664196015801887
Fuente de Juan de Villanueva,Ocio,4.0,Casa de Campo,40.4296916,-3.7239642
Plaza de Lima,Ocio,3.5,Cuatro Caminos,40.4524529,-3.6902575
Real Conservatorio Superior de Música,Ocio,3.5,Embajadores,40.4092124,-3.6953036
La Casa del Libro,Ocio,2.0,Barrio no encontrado,40.47083205,-3.871344282431271
Plaza de Pontejos,Ocio,3.0,Sol,40.4158945,-3.704352269690546
Ésta es Una Plaza,Ocio,4.0,Embajadores,40.407397,-3.697861
Real Academia Nacional de Medicina,Ocio,4.0,Palacio,40.4192678,-3.710865
Plaza del Doctor Marañón,Ocio,3.5,Almagro,40.4378901,-3.6902923
Calle Raimundo Fernández Villaverde,Ocio,3.5,Rios Rosas,40.4464253,-3.6945424
Palacio de Abrantes,Ocio,4.0,Barrio no encontrado,40.4813769,-3.368592106485166
Plaza de la Republica Argentina,Ocio,4.0,El Viso,40.4449803,-3.685319
Plaza Del Humilladero,Ocio,3.5,Palacio,40.4117104,-3.7106624
Real Academia de la Historia,Ocio,4.0,Embajadores,40.4134251,-3.698790060657212
Estatua de Espartero,Ocio,4.0,Goya,40.4246839,-3.6759413
Colonia de la Prensa,Ocio,3.5,Puerta Bonita,40.378259,-3.7477809
Fundación ICO,Ocio,4.0,Cortes,40.4168361,-3.6977743
Bingo Royal Odonnell,Ocio,3.5,Barrio no encontrado,40.0379808,-3.5989307
Ermita de la Virgen del Puerto,Ocio,4.0,Palacio,40.4155414,-3.721257546666666
Monumento al Descubrimiento de América,Ocio,3.5,Recoletos,40.42471915,-3.68826388148457
Parque de San Isidro,Ocio,4.0,San Isidro,40.3999974,-3.7255664
Centro Municipal Pradillo,Ocio,3.5,Ciudad Jardín,40.44938925,-3.671076925299735
Plaza de Salvador Dali,Ocio,3.5,Goya,40.4239498,-3.67337103830343
Plaza de los Carros,Ocio,3.5,Palacio,40.41166125,-3.7113119264313976
Calle Cavanilles,Ocio,3.5,Pacífico,40.4070956,-3.6784618
Plaza Del Cordon,Ocio,3.5,Palacio,40.4141116,-3.710212881285736
Mezquita de Madrid,Ocio,3.5,Barrio no encontrado,40.5110273,-3.353825007560965
Cine Luna,Ocio,2.5,Barrio no encontrado,40.3433373,-3.825931307556316
Monumento Victimas 11M,Ocio,2.5,Pacífico,40.4013238,-3.6748372
Parroquia de San Fernando,Ocio,4.0,Hispanoamérica,40.4598907,-3.6873288983299632
Plaza de Margaret Thatcher,Ocio,3.0,Justicia,40.4259563,-3.6895470020079415
Mercado de Las Ventas,Ocio,4.0,Concepción,40.434987,-3.6555953
Fundación Manuel Benedito,Ocio,4.5,Barrio no encontrado,40.3203802,-3.871296037860734
Tribunal Supremo,Ocio,4.5,Justicia,40.4252845,-3.6930515787000138
Real Casa de la Aduana,Ocio,3.5,Jerónimos,40.4207361,-3.6848303
Palacio de Godoy,Ocio,4.0,Palacio,40.4202731,-3.7126613742764656
Monumento a la Constitución de 1978,Ocio,3.5,Rios Rosas,40.4402803,-3.6902517
Glorieta de Cuatro Caminos,Ocio,3.0,Vallehermoso,40.4471513,-3.7036886
Sala Triángulo,Ocio,3.0,Embajadores,40.4096081,-3.699174
Plaza De San Miguel,Ocio,4.5,Palacio,40.4157141,-3.7094527
Cine Palacio de la Música,Ocio,3.5,Barrio no encontrado,40.471293,-3.8713528
Plaza De Las Salesas,Ocio,5.0,Justicia,40.4239947,-3.6948221
Anillo Verde Ciclista de Madrid,Ocio,4.0,Canillas,40.4681595,-3.6285705
Parroquia del Santisimo Sacramento,Ocio,3.5,Jerónimos,40.41743765,-3.677438939577553
Biblioteca Centro Pedro Salinas,Ocio,4.0,Imperial,40.4068187,-3.7112805
Monumento a los Abogados de Atocha,Ocio,3.0,Embajadores,40.4124749,-3.6995106283532513
Nueve Norte,Ocio,4.5,Universidad,40.4260156,-3.707584
Jacinto Benavente Statue,Ocio,4.0,Jerónimos,40.41494595,-3.68328454639349
Centro Sefarad Israel - Palacio de Cañete,Ocio,4.0,Palacio,40.4151297,-3.71127044720399
Rio Creative Art Center,Ocio,5.0,Casa de Campo,40.42334,-3.7286834
Iglesia de las Religiosas de María Inmaculada,Ocio,4.0,Universidad,40.4276392,-3.701918
Edificio Catalana de Occidente,Ocio,3.0,Almagro,40.4353134,-3.687697886034517
Centro Deportivo Municipal Peñuelas,Ocio,4.5,Barrio no encontrado,40.3201011,-3.6427863
Avenida de la Ilustración,Ocio,3.5,Peñagrande,40.4800441,-3.7183065
Monumento a Cuba,Ocio,3.5,Jerónimos,40.4193427,-3.681543163848728
Estatua del Teniente Jacinto Ruiz,Ocio,4.0,Justicia,40.420441,-3.6959227
Plaza de la Cruz Verde,Ocio,3.0,Barrio no encontrado,40.4846194,-3.3681741
Puente de la Reina Victoria,Ocio,3.5,Casa de Campo,40.42474545,-3.726679599999996
Antiguo Hospicio,Ocio,5.0,Peñagrande,40.4770672,-3.7335103
Nuestra Señora de las Delicias,Ocio,3.5,Delicias,40.3993218,-3.6921489
Calle De San Bernardo,Ocio,4.5,Universidad,40.429962,-3.7057288
Edificio del Círculo de Union Mercantil,Ocio,4.0,Barrio no encontrado,40.4721259,-3.8718142
Parroquia de Nuestra Señora de La Paz,Ocio,4.0,Pacífico,40.4049716,-3.675861708398264
Parroquia de Santa Cristina,Ocio,4.0,Puerta del Angel,40.41396039999999,-3.728234867529512
Calle De Martín De Los Heros,Ocio,3.0,Argüelles,40.4289351,-3.7175179
Jardin Botanico Alfonso XIII,Ocio,3.0,Ciudad Universitaria,40.4505256,-3.7275238
Monasterio De Montserrat,Ocio,4.5,Universidad,40.42762765,-3.706669585638225
Estatua de Miguel de Cervantes,Ocio,4.0,Cortes,40.4151484,-3.6944117
Julia,Ocio,4.5,Justicia,40.4247112,-3.6898593
Plaza De Pedro Zerolo,Ocio,4.0,Sol,40.4208194,-3.6998843
Plaza Del Conde De Miranda,Ocio,4.0,Palacio,40.4148187,-3.7094801592775593
Monumento a Lope de Vega,Ocio,3.5,Cortes,40.416387,-3.6928682
Iglesia Del Santisimo Cristo De La Fe,Ocio,4.5,Embajadores,40.4113721,-3.6969777
Buho Real,Ocio,4.0,Justicia,40.4245378,-3.6966253
Casa de Calderón de la Barca,Ocio,4.0,Palacio,40.4156062,-3.7098802
Iglesia del Corpus Cristi Madrid,Ocio,4.0,Palacio,40.4145473,-3.7097988
La Encina Teatro,Ocio,4.5,Acacias,40.4029431,-3.7028306
Estación De Chamberi,Ocio,4.5,Trafalgar,40.43279855,-3.697355166878413
Parque Emperatriz Maria de Austria,Ocio,4.0,Abrantes,40.379176650000005,-3.723099207935085
Petrus Estatua,Ocio,4.0,Palacio,40.4202699,-3.7129451
Tribunal de Cuentas,Ocio,3.5,Universidad,40.4257509,-3.7011661
Museo Municipal de Bomberos,Ocio,3.5,Numancia,40.3949115,-3.6535911
Casa Matesanz,Ocio,4.0,Barrio no encontrado,40.47083205,-3.871344282431271
Parroquia de Nuestra Senora de Guadalupe,Ocio,4.0,Barrio no encontrado,40.2283635,-3.8420609
Mercado de la Camara Agraria de la Comunidad de Madrid,Ocio,4.5,Casa de Campo,40.4184928,-3.7350249
Pabellon de Cristal de la Casa de Campo,Ocio,2.5,Casa de Campo,40.4146087,-3.7393869
Swinton and Grant,Ocio,4.0,Barrio no encontrado,40.2908177,-3.6880703
La ley de Snell,Ocio,5.0,Universidad,40.4249709,-3.7008257
Sala Mirador,Ocio,3.5,Embajadores,40.4070512,-3.6988713
Monumento a Capitán Ángel Melgar,Ocio,4.0,Palacio,40.4179506,-3.7116373
Agrupacion Deportiva Cultural de la Emt,Ocio,3.0,Castilla,40.4801847,-3.6832654
Plaza De Chamberí,Ocio,4.0,Trafalgar,40.43279855,-3.697355166878413
Jardines de Pablo Sorozabal,Ocio,3.5,El Viso,40.4446669,-3.6786026
Monumento a la Infanta Isabel Borbon,Ocio,3.5,Casa de Campo,40.426924,-3.7197935
Jardines Del Arquitecto Ribera,Ocio,3.5,Universidad,40.4262576,-3.7012578
Plaza De La Provincia,Ocio,3.5,Embajadores,40.4148032,-3.7060109
Teatro Monumental,Ocio,4.5,Embajadores,40.4124685,-3.6991495
Teatro Compac,Ocio,3.5,Barrio no encontrado,40.47083205,-3.871344282431271
Parroquia Santísimo Cristo De La Victoria,Ocio,4.5,Argüelles,40.4342951,-3.717938
Edificio Castelar,Ocio,3.5,Almagro,40.4353134,-3.687697886034517
Plaza De Jesús,Ocio,4.0,Cortes,40.4143237,-3.6957021
Hospital de la Cruz Roja S. Jose y Sta. Adela,Ocio,4.5,Barrio no encontrado,40.6380634,-4.022365
