descripcion,link,nombre,precio,puntuacion,serv_hab,tipo_hab,ubicacion,lat,long
"¿Buscas donde alojarte en Madrid? Entonces no te pierdas Hostal Vegas en Madrid, un hotel pequeño que te acerca a lo mejor de Madrid.
Para que te sientas como en casa, las habitaciones en el hotel pequeño incluyen aire acondicionado y mesa de escritorio, y mantenerte conectado es fácil, ya que hay wifi gratuito disponible.
Los huéspedes tienen acceso a recepción abierta 24 horas, conserje y espacio para guardar el equipaje durante su estancia en Hostal Vegas en Madrid. Y otra ventaja es que hay aparcamiento público de pago cerca disponible para los huéspedes.",No hay link,Hostal Vegas,54 €,"3,0","[""Aparcamiento público de pago cerca"",""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Espacio para guardar el equipaje"",""Conserje"",""Recepción 24 horas"",""Servicio de lavandería"",""Aire acondicionado"",""Mesa de escritorio"",""Teléfono"",""Servicio despertador/reloj con alarma"",""Artículos de aseo gratuitos de cortesía"",""Secador de pelo""]",[],"Calle de Almansa, 6, 28039, Madrid",40.4487786,-3.7042062
"JQC Rooms es una magnífica elección para viajeros que vayan a Madrid, ya que ofrece un ambiente económico además de numerosos servicios diseñados para mejorar su estancia.
Puedes aprovechar algunos de los servicios que ofrece JQC Rooms, como recepción abierta 24 horas.
Los puntos de referencia que hay por los alrededores, como Plaza de Santa Ana (0,1 km) y Sobrino de Botín (0,5 km) hacen de JQC Rooms un magnífico sitio donde alojarse en Madrid.",No hay link,JQC Rooms,53 €,"3,0","[""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Hotel de no fumadores"",""Recepción 24 horas"",""Servicio de limpieza"",""Televisor de pantalla plana""]",[],"Calle Caballero de La Cruz, 33, 28021, Madrid",40.3323658,-3.6917097
"Si buscas un hotel pequeño romántico en Madrid, no te pierdas Hostal El Descanso.
Al contar con muchos conocidos puntos de referencia en las inmediaciones, como Monumento a Alfonso XII (3,0 km) y Cuatro Torres Business Area (3,8 km), los huéspedes de Hostal El Descanso tienen la oportunidad de visitar con facilidad algunas de las atracciones más populares de Madrid.
Las habitaciones de los huéspedes incluyen servicios como aire acondicionado y frigorífico, y los huéspedes pueden estar conectados con wifi gratuito que ofrece el hotel pequeño.",No hay link,Hostal El Descanso,77 €,"3,0","[""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Bar/salón"",""Restaurante"",""Actividades para niños (acondicionado para familias / niños)"",""Aire acondicionado"",""Frigorífico""]",[],"Calle de Rogelio Muñoz, 2, 28033, Madrid",40.4722731,-3.6435153
No disponible,No hay link,Chueca - Room Apartments,79 €,"3,0",[],[],"Calle Valverde, 25, 28013, Madrid",40.4319648,-3.3008384
"La búsqueda del hotel económico ideal en Madrid no tiene por qué ser complicada. Bienvenido a Hostal INTER Plaza Mayor, una fantástica opción para viajeros como tú.
Al estar cerca de los puntos de referencia más conocidos de Madrid, como Plaza Mayor (0,1 km) y Sobrino de Botín (0,2 km), Hostal Tijcal Ii es un magnífico destino para turistas.
Las habitaciones de Hostal Tijcal Hotel ofrecen aire acondicionado, y mantenerse conectado es fácil, ya que hay wifi gratuito disponible.",No hay link,Hostal INTER Plaza Mayor,63 €,"3,0","[""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Hotel de no fumadores"",""Aire acondicionado""]","[""Habitaciones de no fumadores""]","Calle Zaragoza, 6, 28012, Madrid",40.4847219,-3.3466534
"Asqueroso! Publicidad engañosa, las fotos publicadas no corresponden con la realidad y la atención al cliente más que pésima. Suciedad acumuluada básicamente porque nadie debe limpiar mucho.... Es vergonzoso!",No hay link,Behap Madrid De Las Letras,76 €,"3,0","[""Internet de alta velocidad gratuito (wifi)"",""Bar/salón"",""Espacio para guardar el equipaje"",""Conserje"",""Aire acondicionado"",""Cocina americana""]","[""Habitaciones para familias""]","Calle de San Pedro, 13, 28014, Madrid",40.0303795,-3.593514
"Hostal Enebral Madrid SOS.... ATENCIÓN! a ver por dónde empezar Lo bueno... El precio 15 euros noche Lo peor.... Todo pero todo Habitaciones sin baño, solo hay dos ha compartir con todo el hostal. Muy sucio, limpieza 0.0, no hemos visto a nadie del personal en el hostal los dos días de estancia... Nuestra habitación chica sin armario, ni aire, solo un ventilador enano de cuéntame... Para tener que compartir los 2 baños con el resto... Muy sucios, dejan un solo rollo papel higiénico por baño.. Uno de los baños tenía cortina de ducha..... Se pegaba de la suciedad que tenía, muy mal... Si queréis pasar unas noches inolvidables pero de miedo apostar por este hostal Por no mencionar que es un tercero sin ascensor... He dormido en hostales por el mismo precio en Madrid centro que…",No hay link,Hostal Enebral,80 €,"3,0","[""Internet de alta velocidad gratuito (wifi)"",""Baño compartido"",""Televisor de pantalla plana""]",[],"Calle Velarde, 22, 28004, Madrid",40.4268903,-3.703347
"La búsqueda del hostal económico ideal en Madrid no tiene por qué ser complicada. Bienvenido a Le Petit Palu, una fantástica opción para viajeros como tú.
Al contar con muchos conocidos puntos de referencia en las inmediaciones, como Malasaña (0,8 km) y Plaza de Santa Ana (0,8 km), los huéspedes de Le Petit Palu tienen la oportunidad de visitar con facilidad algunas de las atracciones más populares de Madrid.
Le Petit Palu es un hostal económico con aire acondicionado y mesa de escritorio en las habitaciones, y es fácil permanecer conectado durante la estancia, ya que ofrece wifi gratuito para los huéspedes.",No hay link,Le Petit Palu,64 €,"2,5","[""Internet de alta velocidad gratuito (wifi)"",""Espacio para guardar el equipaje"",""Hotel de no fumadores"",""Aire acondicionado"",""Servicio de limpieza"",""Caja fuerte"",""Perchero para la ropa"",""Artículos de aseo gratuitos de cortesía"",""Secador de pelo""]",[],"Calle de Fuencarral, 31, 28004, Madrid",40.4221343,-3.7009788
"Bienvenido a Hostal Arrate, tu segundo hogar en Madrid. Hostal Arrate tiene como objetivo conseguir que tu visita sea lo más relajante y agradable posible, razón por la que tantos huéspedes siguen volviendo año tras año.
Como está cerca de la mayoría de los puntos de referencia de Madrid, como Palacio Real de Madrid (2,1 km) y Plaza Mayor (2,5 km), Hostal Arrate es un fantástico destino para turistas.
Las habitaciones de los huéspedes ofrecen servicios como televisor de pantalla plana, aire acondicionado y mesa de escritorio, y los huéspedes pueden permanecer conectados con wifi gratuito que ofrece la casa de huéspedes.",No hay link,Hostal Arrate,60 €,"2,5","[""Aparcamiento público de pago cerca"",""Internet de alta velocidad gratuito (wifi)"",""Espacio para guardar el equipaje"",""Recepción 24 horas"",""Aire acondicionado"",""Mesa de escritorio"",""Televisor de pantalla plana"",""Artículos de aseo gratuitos de cortesía""]",[],"Calle Gaztambide, 61, 28015, Madrid",40.4369143,-3.715469
"El sitio es una pasada, en plena Gran Vía con vista a Callao, estuve en el 9, en la 901 y las vistas son increíbles, arriba hay un bar que entre semana cierra pronto y el finde un poco más tarde, pero la verdad que 0 ruidos. La recepción es 24 h con un personal muy amable, con disponibilidad de dejar equipaje si la salida durante el día de salida es tarde, simplemente 3€. La habitación cuenta con un pedazo de televisión,armario con muchas perchas y caja fuerte, el baño limpio con una ducha muy guay! Y la terraza privada es enorme, con 4 asientos súper amplios y una mesita. El único pero sería el ascensor, que según veces vale la pena bajar andando, por lo demás una habitación IMPRESIONANTE",,Hostal Charlotte,120 €,"2,5","[""Internet de alta velocidad gratuito (wifi)"",""Bar/salón""]",[],"Calle Gran Vía, 44, 28013, Madrid",40.4710156,-3.8715259
"No me gustó. Más que un hostal es un piso reformado con habitaciones y la higiene dejaba mucho que desear... A parte, la habitación en la que nos pusieron daba a una sala/cocina y siempre había un señor, incluso de noche, no había intimidad... Me decepcionó muchísimo!",No hay link,Parsa hotSpot,68 €,"2,0","[""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Aire acondicionado"",""Cocina americana"",""Microondas"",""Frigorífico""]",[],"Plaza de Isabel II, 1, 28013, Madrid",40.4181638,-3.7092898
"Reservamos para 4 noches después de la una! Muy caliente como piso muy pequeño. . instalaciones pobres . . sin secador de pelo. . . Cocina sin tetera, tostadora y pocas posibilidades y fin de cubiertos. . todas las habitaciones eran muy pequeñas y, por lo tanto, se sentían claustrofóbicas. . .",No hay link,Apartamentos Happy Madrid Hortaleza,117 €,"1,0",[],[],"Calle Hortaleza, 10, 28004, Madrid",40.4207926,-3.7006262
"El M-A Rooms Star Hostal se encuentra en Madrid, a 1,4 km del estadio Santiago Bernabéu, y ofrece habitaciones con aire acondicionado y WiFi gratuita.",No hay link,M-A Rooms Star Hostal,40 €,"1,0",[],[],"Calle de Don Quijote, 12, 28020, Madrid",40.4467828,-3.699327
"A mi llegada la ventana abierta de par en par (en pleno diciembre) mientras estaba lloviendo a mares, por supuesto, todo el suelo mojado. El suelo de la habitación sucio, con pelos, pelusas… de no limpiarlo en semanas. Las sabanas amarillentas y con manchas, las toallas más de lo mismo, las cortinas con manchas…. Con el precio del hotel no se esperan grandes lujos, pero si un mínimo de higiene. Menos mal que es solo para una noche. No volveré.",No hay link,A&Z Javier Cabrini,No disponible,"2,5","[""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Transporte desde/al aeropuerto"",""Hotel de no fumadores"",""Microondas""]","[""Habitaciones de no fumadores""]","Calle de Santa Francisca Javier Cabrini, 4, 28043, Madrid",40.4639622,-3.6375563
"Lo único bueno es la ubicación donde se sitúa , por lo demás fatal no , lo siguiente , no limpian , pelos en el baño , sábanas sucias , y encima lo peor de todo es que nos faltan cosas , las toallas del baño sucias , por no decir que no miran ni encima de los muebles , ya que en nuestra habitación había hasta ketchups arriba del mueble , en resumen el pero que he estado en mi vida todo sucio , encima el hombre de recepción se lava las manos , faltándonos un mando para la tele",,Hostal Juliette,92 €,"1,0",[],[],"Calle Gran Vía, 44, 28013, Madrid",40.4710156,-3.8715259
No disponible,No hay link,Oshun Sol Delux,272 €,"1,0",[],[],"Calle de las Carretas, 33, 28012, Madrid",40.6611748,-3.7684756
"Voy a resumir mi opinión con un NO VaYan! las piezas con olor a humedad, humedad en los techos, caños y tuberia a la vista El baño es mínimo. imposible manejarse dentro de ese cubículo Son 3 pisos ( de terror) por escalera. No tiene una sala de estar o Hall de entrada. el recepción? bien gracias nunca sabes cuando encontrar gente y cuando no! la verdad que por los precios que manejan hay muchísimas mejores opciones",No hay link,Hostal Andrea,45 €,"1,0",[],[],"Calle Hortaleza, 31, 28004, Madrid",40.4220438,-3.6998891
"Este pequeño hotel goza de una ubicación excelente en la Puerta del Sol y es el alojamiento perfecto para explorar el centro de la capital, Madrid.",No hay link,Hostal Ruano,56 €,"2,5","[""Aparcamiento público de pago cerca"",""Internet de alta velocidad gratuito (wifi)"",""Recepción 24 horas""]","[""Habitaciones para familias""]","Plaza Mayor, 1, 28012, Madrid",40.4150063,-3.706646
"Reserve la habitación por medio de Hostelworld, y tanto en booking como HostelWorld muestra las fotos de unas habitaciones, que al llegar al hostal NO EXISTEN. Pregunte y me comentaron que es el proyecto de remodelación de como van a quedar.. es decir estan vendiendo un producto que no es real. En ese momento cancele mi reservación en la app antes de pagar las dos noches, y me cobraron la primera noche como penalización por cancelación sin anticipación, por lo que me toca solicitar el reembolso directo al hostal... he estado llamando y me dicen que no hay reembolsos y no pueden comunicarme a ningun supervisor ni persona a cargo, y no me dan respuesta por ningún medio. Las habitaciones reales son sucias y con un interior completamente diferente a el de las fotos, se me hace…",No hay link,Motion Hostels Gran Via,75 €,"2,5","[""Internet gratuito"",""Internet"",""Baño compartido"",""Recepción 24 horas""]","[""Habitaciones de no fumadores""]","Calle de Mesonero Romanos, 7, 28013, Madrid",40.4196288,-3.704522
No disponible,No hay link,Aptos Cuenca 2,81 €,"Este alojamiento todavía no tiene valoraciones, ¡se el primero!",[],[],"Calle de Cuenca, Tetuán, 28020, Madrid",40.447904,-3.7008584
"Hostal Bermejo es una magnífica elección para los viajeros que visiten Madrid, ya que ofrece un ambiente económico, además de numerosos servicios diseñados para mejorar tu estancia.
Durante su estancia en Hostal Bermejo, los huéspedes pueden visitar Plaza de Santa Ana (0,1 km) y Plaza Mayor (0,6 km), algunas de las principales atracciones de Madrid.
Las habitaciones de los huéspedes incluyen televisor de pantalla plana, aire acondicionado y mesa de escritorio, y Hostal Bermejo te ayuda a que estés conectado, ya que dispone de wifi gratuito.",No hay link,Hostal Bermejo,191 €,"2,5","[""Internet de alta velocidad gratuito (wifi)"",""Wifi"",""Máquina expendedora"",""Transporte desde/al aeropuerto"",""Servicio de traslado en autobús"",""Hotel de no fumadores"",""Recepción 24 horas"",""Aire acondicionado"",""Mesa de escritorio"",""Televisor de pantalla plana"",""Bañera/ducha"",""Artículos de aseo gratuitos de cortesía"",""Secador de pelo""]","[""Habitaciones insonorizadas"",""Habitaciones de no fumadores""]","Calle de Atocha, 43, 28012, Madrid",40.4134307,-3.7010733
"Soy una agencia de viajes que este fin de semana ha tenido a unos clientes, y salvo por la localización, el resto ha dejado que desear. Al parecer tienen un termo eléctrico con acumulador, es decir, tiene un deposito de X litros de agua que calienta y cuando se acaban, toca ducharse con agua fria o esperar unas horas a que se caliente para ducharte antes de que otro se duche con el agua caliente que tenga acumulado. Por otro lado, el exterior esta en obras, no afecta mucho a la hora de estar, pero tines que bajar con mucho cuidado de no dejarte caer en ningún lado para no mancharte. Ademas las paredes son muy finas y se oye todo de una habitación a otra.",No hay link,Suites You Gran Via,82 €,"1,5",[],[],"Calle Gran Vía, 15, 28013, Madrid",40.4725992,-3.8717231
